Created as New Dataset,Sample 052 By Administrator Date Tuesday, October 29 2019
cm-1,A,
5838.63,0.4645,
5838.5,0.4644,
5838.38,0.464,
5838.25,0.4635,
5838.13,0.463,
5838,0.4625,
5837.88,0.4621,
5837.75,0.4619,
5837.63,0.4617,
5837.5,0.4616,
5837.38,0.4616,
5837.25,0.4623,
5837.13,0.4632,
5837,0.464,
5836.88,0.4644,
5836.75,0.4644,
5836.63,0.464,
5836.5,0.4629,
5836.38,0.4614,
5836.25,0.4606,
5836.13,0.4612,
5836,0.4627,
5835.88,0.464,
5835.75,0.4645,
5835.63,0.4647,
5835.5,0.4652,
5835.38,0.4656,
5835.25,0.4656,
5835.13,0.465,
5835,0.4645,
5834.88,0.4642,
5834.75,0.464,
5834.63,0.4637,
5834.5,0.4633,
5834.38,0.4633,
5834.25,0.4634,
5834.13,0.4631,
5834,0.4619,
5833.88,0.4605,
5833.75,0.4598,
5833.63,0.46,
5833.5,0.461,
5833.38,0.462,
5833.25,0.4627,
5833.13,0.4633,
5833,0.4639,
5832.88,0.4646,
5832.75,0.4656,
5832.63,0.4662,
5832.5,0.466,
5832.38,0.4648,
5832.25,0.4634,
5832.13,0.4624,
5832,0.4623,
5831.88,0.463,
5831.75,0.464,
5831.63,0.4649,
5831.5,0.4652,
5831.38,0.4651,
5831.25,0.4648,
5831.13,0.4646,
5831,0.4643,
5830.88,0.4641,
5830.75,0.4639,
5830.63,0.4638,
5830.5,0.4638,
5830.38,0.4636,
5830.25,0.4634,
5830.13,0.4633,
5830,0.4634,
5829.88,0.4634,
5829.75,0.4634,
5829.63,0.4637,
5829.5,0.4644,
5829.38,0.4648,
5829.25,0.4645,
5829.13,0.4634,
5829,0.4624,
5828.88,0.462,
5828.75,0.4626,
5828.63,0.4634,
5828.5,0.4636,
5828.38,0.4627,
5828.25,0.4616,
5828.13,0.4612,
5828,0.4614,
5827.88,0.4618,
5827.75,0.462,
5827.63,0.4625,
5827.5,0.4631,
5827.38,0.4631,
5827.25,0.4621,
5827.13,0.4608,
5827,0.4602,
5826.88,0.4608,
5826.75,0.4621,
5826.63,0.4634,
5826.5,0.4645,
5826.38,0.4652,
5826.25,0.4656,
5826.13,0.466,
5826,0.4661,
5825.88,0.4656,
5825.75,0.4646,
5825.63,0.4639,
5825.5,0.4641,
5825.38,0.4646,
5825.25,0.4644,
5825.13,0.4636,
5825,0.463,
5824.88,0.4628,
5824.75,0.4628,
5824.63,0.4626,
5824.5,0.4629,
5824.38,0.4638,
5824.25,0.4649,
5824.13,0.4653,
5824,0.4645,
5823.88,0.4628,
5823.75,0.4612,
5823.63,0.4604,
5823.5,0.461,
5823.38,0.4624,
5823.25,0.4637,
5823.13,0.4644,
5823,0.4644,
5822.88,0.4643,
5822.75,0.4643,
5822.63,0.4641,
5822.5,0.4638,
5822.38,0.4632,
5822.25,0.4621,
5822.13,0.4612,
5822,0.4612,
5821.88,0.4622,
5821.75,0.4637,
5821.63,0.465,
5821.5,0.4656,
5821.38,0.4655,
5821.25,0.4646,
5821.13,0.4633,
5821,0.4625,
5820.88,0.4629,
5820.75,0.4641,
5820.63,0.4653,
5820.5,0.4656,
5820.38,0.4649,
5820.25,0.4634,
5820.13,0.4619,
5820,0.4613,
5819.88,0.4615,
5819.75,0.4619,
5819.63,0.4624,
5819.5,0.463,
5819.38,0.4638,
5819.25,0.4643,
5819.13,0.464,
5819,0.4632,
5818.88,0.4628,
5818.75,0.4632,
5818.63,0.4639,
5818.5,0.4643,
5818.38,0.464,
5818.25,0.4634,
5818.13,0.4626,
5818,0.4617,
5817.88,0.4609,
5817.75,0.4603,
5817.63,0.4604,
5817.5,0.4613,
5817.38,0.4627,
5817.25,0.4637,
5817.13,0.4638,
5817,0.4639,
5816.88,0.4646,
5816.75,0.4661,
5816.63,0.4672,
5816.5,0.4671,
5816.38,0.4661,
5816.25,0.4648,
5816.13,0.4638,
5816,0.4633,
5815.88,0.4634,
5815.75,0.4639,
5815.63,0.4644,
5815.5,0.4645,
5815.38,0.4642,
5815.25,0.4638,
5815.13,0.4638,
5815,0.4644,
5814.88,0.4652,
5814.75,0.4656,
5814.63,0.4652,
5814.5,0.4647,
5814.38,0.4649,
5814.25,0.4656,
5814.13,0.4659,
5814,0.4654,
5813.88,0.4642,
5813.75,0.4631,
5813.63,0.4624,
5813.5,0.4622,
5813.38,0.4625,
5813.25,0.4633,
5813.13,0.4641,
5813,0.4645,
5812.88,0.4642,
5812.75,0.4635,
5812.63,0.4629,
5812.5,0.4629,
5812.38,0.4636,
5812.25,0.4649,
5812.13,0.4663,
5812,0.4674,
5811.88,0.468,
5811.75,0.4678,
5811.63,0.4668,
5811.5,0.4653,
5811.38,0.4637,
5811.25,0.4624,
5811.13,0.4618,
5811,0.462,
5810.88,0.4628,
5810.75,0.4639,
5810.63,0.4647,
5810.5,0.4655,
5810.38,0.4664,
5810.25,0.4672,
5810.13,0.4675,
5810,0.4669,
5809.88,0.4659,
5809.75,0.4653,
5809.63,0.4653,
5809.5,0.4658,
5809.38,0.4667,
5809.25,0.4677,
5809.13,0.4685,
5809,0.4687,
5808.88,0.4679,
5808.75,0.4666,
5808.63,0.4654,
5808.5,0.4647,
5808.38,0.4642,
5808.25,0.4632,
5808.13,0.462,
5808,0.4612,
5807.88,0.4612,
5807.75,0.4618,
5807.63,0.4624,
5807.5,0.463,
5807.38,0.4638,
5807.25,0.4649,
5807.13,0.4657,
5807,0.4658,
5806.88,0.4657,
5806.75,0.4653,
5806.63,0.4647,
5806.5,0.4639,
5806.38,0.4632,
5806.25,0.4629,
5806.13,0.4632,
5806,0.4637,
5805.88,0.4644,
5805.75,0.4648,
5805.63,0.4646,
5805.5,0.4638,
5805.38,0.463,
5805.25,0.4629,
5805.13,0.4633,
5805,0.4637,
5804.88,0.4639,
5804.75,0.4644,
5804.63,0.4653,
5804.5,0.4661,
5804.38,0.466,
5804.25,0.465,
5804.13,0.4639,
5804,0.4632,
5803.88,0.4629,
5803.75,0.4627,
5803.63,0.4624,
5803.5,0.4622,
5803.38,0.4625,
5803.25,0.4634,
5803.13,0.464,
5803,0.4639,
5802.88,0.4634,
5802.75,0.463,
5802.63,0.463,
5802.5,0.4629,
5802.38,0.4627,
5802.25,0.4626,
5802.13,0.4627,
5802,0.4628,
5801.88,0.4629,
5801.75,0.4632,
5801.63,0.464,
5801.5,0.4651,
5801.38,0.4665,
5801.25,0.4681,
5801.13,0.4696,
5801,0.4707,
5800.88,0.4713,
5800.75,0.4714,
5800.63,0.4712,
5800.5,0.4706,
5800.38,0.4696,
5800.25,0.4683,
5800.13,0.4669,
5800,0.4656,
5799.88,0.4643,
5799.75,0.4634,
5799.63,0.4633,
5799.5,0.4641,
5799.38,0.4653,
5799.25,0.4661,
5799.13,0.4663,
5799,0.4657,
5798.88,0.4648,
5798.75,0.4639,
5798.63,0.4634,
5798.5,0.4632,
5798.38,0.4633,
5798.25,0.4636,
5798.13,0.464,
5798,0.4641,
5797.88,0.4636,
5797.75,0.4629,
5797.63,0.4627,
5797.5,0.4631,
5797.38,0.4636,
5797.25,0.464,
5797.13,0.4644,
5797,0.4651,
5796.88,0.4656,
5796.75,0.4657,
5796.63,0.4653,
5796.5,0.4646,
5796.38,0.464,
5796.25,0.4636,
5796.13,0.4635,
5796,0.4638,
5795.88,0.4644,
5795.75,0.4648,
5795.63,0.4647,
5795.5,0.4641,
5795.38,0.4631,
5795.25,0.462,
5795.13,0.4615,
5795,0.462,
5794.88,0.4633,
5794.75,0.4645,
5794.63,0.4654,
5794.5,0.4659,
5794.38,0.4662,
5794.25,0.4661,
5794.13,0.4653,
5794,0.464,
5793.88,0.4625,
5793.75,0.4612,
5793.63,0.4605,
5793.5,0.4605,
5793.38,0.4611,
5793.25,0.4623,
5793.13,0.464,
5793,0.4657,
5792.88,0.4666,
5792.75,0.4663,
5792.63,0.4653,
5792.5,0.4642,
5792.38,0.4634,
5792.25,0.4627,
5792.13,0.4622,
5792,0.4622,
5791.88,0.4632,
5791.75,0.4658,
5791.63,0.4698,
5791.5,0.4746,
5791.38,0.4787,
5791.25,0.4811,
5791.13,0.4814,
5791,0.4797,
5790.88,0.4769,
5790.75,0.4737,
5790.63,0.4713,
5790.5,0.4704,
5790.38,0.4707,
5790.25,0.4711,
5790.13,0.4707,
5790,0.4695,
5789.88,0.4683,
5789.75,0.4674,
5789.63,0.4667,
5789.5,0.4662,
5789.38,0.4655,
5789.25,0.4646,
5789.13,0.4638,
5789,0.4634,
5788.88,0.4633,
5788.75,0.4631,
5788.63,0.4632,
5788.5,0.464,
5788.38,0.4654,
5788.25,0.4665,
5788.13,0.4664,
5788,0.4654,
5787.88,0.4643,
5787.75,0.4641,
5787.63,0.4648,
5787.5,0.4664,
5787.38,0.4685,
5787.25,0.4704,
5787.13,0.471,
5787,0.4705,
5786.88,0.4694,
5786.75,0.4684,
5786.63,0.4678,
5786.5,0.4676,
5786.38,0.4679,
5786.25,0.468,
5786.13,0.4675,
5786,0.4665,
5785.88,0.4659,
5785.75,0.4657,
5785.63,0.4655,
5785.5,0.4646,
5785.38,0.4633,
5785.25,0.4623,
5785.13,0.4621,
5785,0.4625,
5784.88,0.4632,
5784.75,0.4637,
5784.63,0.4637,
5784.5,0.4634,
5784.38,0.463,
5784.25,0.4627,
5784.13,0.4626,
5784,0.4629,
5783.88,0.4636,
5783.75,0.4642,
5783.63,0.464,
5783.5,0.463,
5783.38,0.4621,
5783.25,0.4622,
5783.13,0.4632,
5783,0.4642,
5782.88,0.4643,
5782.75,0.4639,
5782.63,0.4632,
5782.5,0.4625,
5782.38,0.4622,
5782.25,0.4623,
5782.13,0.4628,
5782,0.4633,
5781.88,0.4637,
5781.75,0.464,
5781.63,0.4645,
5781.5,0.4654,
5781.38,0.4667,
5781.25,0.4681,
5781.13,0.4695,
5781,0.4711,
5780.88,0.4742,
5780.75,0.4793,
5780.63,0.4858,
5780.5,0.4916,
5780.38,0.4947,
5780.25,0.4942,
5780.13,0.4906,
5780,0.4852,
5779.88,0.48,
5779.75,0.4762,
5779.63,0.4741,
5779.5,0.473,
5779.38,0.4721,
5779.25,0.4712,
5779.13,0.4706,
5779,0.4705,
5778.88,0.4707,
5778.75,0.4701,
5778.63,0.4685,
5778.5,0.4663,
5778.38,0.4647,
5778.25,0.4641,
5778.13,0.4642,
5778,0.4644,
5777.88,0.4643,
5777.75,0.4638,
5777.63,0.4628,
5777.5,0.4618,
5777.38,0.4613,
5777.25,0.4618,
5777.13,0.4629,
5777,0.464,
5776.88,0.4649,
5776.75,0.4659,
5776.63,0.4676,
5776.5,0.4698,
5776.38,0.4719,
5776.25,0.4733,
5776.13,0.4734,
5776,0.472,
5775.88,0.4697,
5775.75,0.4675,
5775.63,0.4662,
5775.5,0.4658,
5775.38,0.466,
5775.25,0.4663,
5775.13,0.4667,
5775,0.4668,
5774.88,0.4668,
5774.75,0.4667,
5774.63,0.4669,
5774.5,0.4675,
5774.38,0.468,
5774.25,0.4678,
5774.13,0.4669,
5774,0.4659,
5773.88,0.4653,
5773.75,0.4651,
5773.63,0.4649,
5773.5,0.4645,
5773.38,0.4643,
5773.25,0.4642,
5773.13,0.4638,
5773,0.4629,
5772.88,0.4618,
5772.75,0.4613,
5772.63,0.4618,
5772.5,0.4627,
5772.38,0.4634,
5772.25,0.4635,
5772.13,0.4632,
5772,0.463,
5771.88,0.4632,
5771.75,0.4639,
5771.63,0.4648,
5771.5,0.4654,
5771.38,0.4656,
5771.25,0.4652,
5771.13,0.4641,
5771,0.4627,
5770.88,0.4619,
5770.75,0.462,
5770.63,0.4626,
5770.5,0.4626,
5770.38,0.4622,
5770.25,0.4623,
5770.13,0.4632,
5770,0.4643,
5769.88,0.465,
5769.75,0.4655,
5769.63,0.4662,
5769.5,0.467,
5769.38,0.4673,
5769.25,0.4671,
5769.13,0.467,
5769,0.4677,
5768.88,0.4698,
5768.75,0.4746,
5768.63,0.4829,
5768.5,0.4935,
5768.38,0.503,
5768.25,0.5081,
5768.13,0.5077,
5768,0.5033,
5767.88,0.4972,
5767.75,0.4915,
5767.63,0.4873,
5767.5,0.485,
5767.38,0.4837,
5767.25,0.482,
5767.13,0.4794,
5767,0.4762,
5766.88,0.4733,
5766.75,0.4714,
5766.63,0.4704,
5766.5,0.4698,
5766.38,0.4693,
5766.25,0.4688,
5766.13,0.4683,
5766,0.4679,
5765.88,0.4673,
5765.75,0.4666,
5765.63,0.4663,
5765.5,0.4665,
5765.38,0.4667,
5765.25,0.4663,
5765.13,0.4656,
5765,0.4651,
5764.88,0.4649,
5764.75,0.4649,
5764.63,0.4655,
5764.5,0.4674,
5764.38,0.4711,
5764.25,0.4756,
5764.13,0.4791,
5764,0.4808,
5763.88,0.4804,
5763.75,0.4786,
5763.63,0.4759,
5763.5,0.473,
5763.38,0.4706,
5763.25,0.4693,
5763.13,0.4687,
5763,0.4683,
5762.88,0.4674,
5762.75,0.4657,
5762.63,0.4641,
5762.5,0.4631,
5762.38,0.4631,
5762.25,0.4636,
5762.13,0.4641,
5762,0.4646,
5761.88,0.465,
5761.75,0.4653,
5761.63,0.4652,
5761.5,0.4647,
5761.38,0.4643,
5761.25,0.464,
5761.13,0.4642,
5761,0.4646,
5760.88,0.4654,
5760.75,0.4663,
5760.63,0.4669,
5760.5,0.4669,
5760.38,0.4665,
5760.25,0.4659,
5760.13,0.4651,
5760,0.4643,
5759.88,0.4634,
5759.75,0.4627,
5759.63,0.4624,
5759.5,0.4626,
5759.38,0.463,
5759.25,0.4633,
5759.13,0.4631,
5759,0.4625,
5758.88,0.4619,
5758.75,0.4617,
5758.63,0.4622,
5758.5,0.4632,
5758.38,0.4643,
5758.25,0.4654,
5758.13,0.4661,
5758,0.4662,
5757.88,0.4657,
5757.75,0.4651,
5757.63,0.4648,
5757.5,0.465,
5757.38,0.4654,
5757.25,0.4656,
5757.13,0.4656,
5757,0.4653,
5756.88,0.465,
5756.75,0.4644,
5756.63,0.4638,
5756.5,0.4632,
5756.38,0.4631,
5756.25,0.4637,
5756.13,0.4648,
5756,0.4659,
5755.88,0.4667,
5755.75,0.4673,
5755.63,0.4687,
5755.5,0.4726,
5755.38,0.4799,
5755.25,0.4908,
5755.13,0.5038,
5755,0.5157,
5754.88,0.5235,
5754.75,0.5254,
5754.63,0.5218,
5754.5,0.5145,
5754.38,0.5056,
5754.25,0.4972,
5754.13,0.4909,
5754,0.4869,
5753.88,0.4842,
5753.75,0.4819,
5753.63,0.4794,
5753.5,0.4773,
5753.38,0.4756,
5753.25,0.4743,
5753.13,0.4732,
5753,0.4723,
5752.88,0.4714,
5752.75,0.4702,
5752.63,0.4686,
5752.5,0.467,
5752.38,0.4657,
5752.25,0.4651,
5752.13,0.4655,
5752,0.4666,
5751.88,0.4676,
5751.75,0.4675,
5751.63,0.4665,
5751.5,0.4656,
5751.38,0.466,
5751.25,0.4682,
5751.13,0.472,
5751,0.4772,
5750.88,0.4827,
5750.75,0.4865,
5750.63,0.4876,
5750.5,0.4861,
5750.38,0.4833,
5750.25,0.48,
5750.13,0.4765,
5750,0.4736,
5749.88,0.4722,
5749.75,0.4718,
5749.63,0.4712,
5749.5,0.47,
5749.38,0.4687,
5749.25,0.4681,
5749.13,0.4683,
5749,0.4685,
5748.88,0.4684,
5748.75,0.468,
5748.63,0.4673,
5748.5,0.4661,
5748.38,0.4643,
5748.25,0.4627,
5748.13,0.4622,
5748,0.4629,
5747.88,0.4642,
5747.75,0.465,
5747.63,0.4652,
5747.5,0.4651,
5747.38,0.4651,
5747.25,0.4654,
5747.13,0.4657,
5747,0.4662,
5746.88,0.4667,
5746.75,0.4667,
5746.63,0.466,
5746.5,0.4651,
5746.38,0.4647,
5746.25,0.4647,
5746.13,0.4644,
5746,0.4637,
5745.88,0.463,
5745.75,0.4624,
5745.63,0.4619,
5745.5,0.4617,
5745.38,0.4619,
5745.25,0.4627,
5745.13,0.4637,
5745,0.4646,
5744.88,0.4655,
5744.75,0.4663,
5744.63,0.4669,
5744.5,0.4673,
5744.38,0.4673,
5744.25,0.4669,
5744.13,0.466,
5744,0.4652,
5743.88,0.4648,
5743.75,0.4647,
5743.63,0.4645,
5743.5,0.4642,
5743.38,0.4639,
5743.25,0.4641,
5743.13,0.4645,
5743,0.4645,
5742.88,0.4642,
5742.75,0.464,
5742.63,0.4641,
5742.5,0.4644,
5742.38,0.4645,
5742.25,0.4643,
5742.13,0.4642,
5742,0.4645,
5741.88,0.4652,
5741.75,0.4661,
5741.63,0.4671,
5741.5,0.4681,
5741.38,0.4691,
5741.25,0.4698,
5741.13,0.4701,
5741,0.4706,
5740.88,0.4728,
5740.75,0.4779,
5740.63,0.4862,
5740.5,0.4977,
5740.38,0.5109,
5740.25,0.5231,
5740.13,0.5306,
5740,0.5318,
5739.88,0.5277,
5739.75,0.5209,
5739.63,0.5134,
5739.5,0.5065,
5739.38,0.5005,
5739.25,0.4951,
5739.13,0.4899,
5739,0.4847,
5738.88,0.4802,
5738.75,0.4773,
5738.63,0.4761,
5738.5,0.4758,
5738.38,0.475,
5738.25,0.4731,
5738.13,0.4705,
5738,0.4681,
5737.88,0.4669,
5737.75,0.4666,
5737.63,0.4666,
5737.5,0.4663,
5737.38,0.4657,
5737.25,0.4649,
5737.13,0.4644,
5737,0.4645,
5736.88,0.4656,
5736.75,0.4674,
5736.63,0.4695,
5736.5,0.4719,
5736.38,0.4754,
5736.25,0.4802,
5736.13,0.4852,
5736,0.489,
5735.88,0.4902,
5735.75,0.4887,
5735.63,0.485,
5735.5,0.4806,
5735.38,0.4767,
5735.25,0.4744,
5735.13,0.4735,
5735,0.4731,
5734.88,0.4727,
5734.75,0.4718,
5734.63,0.4703,
5734.5,0.4687,
5734.38,0.4676,
5734.25,0.4673,
5734.13,0.4673,
5734,0.4673,
5733.88,0.4672,
5733.75,0.4674,
5733.63,0.4677,
5733.5,0.4675,
5733.38,0.4667,
5733.25,0.4656,
5733.13,0.4648,
5733,0.4644,
5732.88,0.4645,
5732.75,0.4649,
5732.63,0.4651,
5732.5,0.465,
5732.38,0.4645,
5732.25,0.4637,
5732.13,0.4629,
5732,0.4625,
5731.88,0.4626,
5731.75,0.4631,
5731.63,0.4636,
5731.5,0.4642,
5731.38,0.4648,
5731.25,0.4655,
5731.13,0.466,
5731,0.4663,
5730.88,0.466,
5730.75,0.4655,
5730.63,0.4648,
5730.5,0.4644,
5730.38,0.4646,
5730.25,0.4652,
5730.13,0.4659,
5730,0.4664,
5729.88,0.4664,
5729.75,0.466,
5729.63,0.465,
5729.5,0.4635,
5729.38,0.4621,
5729.25,0.4616,
5729.13,0.4622,
5729,0.4636,
5728.88,0.4651,
5728.75,0.4663,
5728.63,0.4669,
5728.5,0.4665,
5728.38,0.4653,
5728.25,0.4638,
5728.13,0.4627,
5728,0.4622,
5727.88,0.4624,
5727.75,0.4628,
5727.63,0.463,
5727.5,0.4631,
5727.38,0.4635,
5727.25,0.4644,
5727.13,0.4653,
5727,0.4658,
5726.88,0.4658,
5726.75,0.4657,
5726.63,0.4656,
5726.5,0.4652,
5726.38,0.4644,
5726.25,0.4639,
5726.13,0.4643,
5726,0.4655,
5725.88,0.4666,
5725.75,0.4671,
5725.63,0.4671,
5725.5,0.4669,
5725.38,0.4669,
5725.25,0.4673,
5725.13,0.4685,
5725,0.471,
5724.88,0.4751,
5724.75,0.4811,
5724.63,0.4896,
5724.5,0.5008,
5724.38,0.5137,
5724.25,0.5252,
5724.13,0.5317,
5724,0.5317,
5723.88,0.5263,
5723.75,0.5184,
5723.63,0.5103,
5723.5,0.5035,
5723.38,0.4983,
5723.25,0.4943,
5723.13,0.4903,
5723,0.4858,
5722.88,0.4816,
5722.75,0.4783,
5722.63,0.4763,
5722.5,0.4749,
5722.38,0.4736,
5722.25,0.4722,
5722.13,0.471,
5722,0.4701,
5721.88,0.4694,
5721.75,0.4687,
5721.63,0.4682,
5721.5,0.4676,
5721.38,0.4672,
5721.25,0.467,
5721.13,0.4671,
5721,0.4675,
5720.88,0.4681,
5720.75,0.4692,
5720.63,0.4713,
5720.5,0.4747,
5720.38,0.4789,
5720.25,0.4833,
5720.13,0.4865,
5720,0.488,
5719.88,0.4875,
5719.75,0.4856,
5719.63,0.4832,
5719.5,0.4809,
5719.38,0.4788,
5719.25,0.477,
5719.13,0.4754,
5719,0.4741,
5718.88,0.4726,
5718.75,0.4708,
5718.63,0.4687,
5718.5,0.4671,
5718.38,0.4664,
5718.25,0.4663,
5718.13,0.4661,
5718,0.4659,
5717.88,0.466,
5717.75,0.4665,
5717.63,0.4667,
5717.5,0.4661,
5717.38,0.465,
5717.25,0.464,
5717.13,0.4635,
5717,0.4635,
5716.88,0.464,
5716.75,0.4648,
5716.63,0.4654,
5716.5,0.4654,
5716.38,0.4649,
5716.25,0.4641,
5716.13,0.4631,
5716,0.4621,
5715.88,0.4617,
5715.75,0.4623,
5715.63,0.4635,
5715.5,0.4642,
5715.38,0.4637,
5715.25,0.4627,
5715.13,0.4621,
5715,0.4621,
5714.88,0.4625,
5714.75,0.4631,
5714.63,0.4635,
5714.5,0.4639,
5714.38,0.4639,
5714.25,0.4637,
5714.13,0.4633,
5714,0.4632,
5713.88,0.4637,
5713.75,0.4647,
5713.63,0.4654,
5713.5,0.4653,
5713.38,0.4645,
5713.25,0.4638,
5713.13,0.4637,
5713,0.464,
5712.88,0.4642,
5712.75,0.4644,
5712.63,0.4647,
5712.5,0.4653,
5712.38,0.4657,
5712.25,0.4655,
5712.13,0.4646,
5712,0.4637,
5711.88,0.4635,
5711.75,0.4639,
5711.63,0.4641,
5711.5,0.4636,
5711.38,0.4628,
5711.25,0.4624,
5711.13,0.4627,
5711,0.4631,
5710.88,0.4634,
5710.75,0.4638,
5710.63,0.4647,
5710.5,0.4656,
5710.38,0.4661,
5710.25,0.4662,
5710.13,0.4662,
5710,0.466,
5709.88,0.4655,
5709.75,0.4647,
5709.63,0.4644,
5709.5,0.4649,
5709.38,0.4656,
5709.25,0.4658,
5709.13,0.4651,
5709,0.464,
5708.88,0.4633,
5708.75,0.4633,
5708.63,0.4643,
5708.5,0.466,
5708.38,0.4678,
5708.25,0.4687,
5708.13,0.4686,
5708,0.4682,
5707.88,0.4684,
5707.75,0.4697,
5707.63,0.4729,
5707.5,0.4787,
5707.38,0.4878,
5707.25,0.4995,
5707.13,0.5113,
5707,0.5201,
5706.88,0.5239,
5706.75,0.5223,
5706.63,0.5162,
5706.5,0.5077,
5706.38,0.4992,
5706.25,0.4928,
5706.13,0.4891,
5706,0.4869,
5705.88,0.4849,
5705.75,0.4822,
5705.63,0.4791,
5705.5,0.4762,
5705.38,0.4739,
5705.25,0.4719,
5705.13,0.4702,
5705,0.4689,
5704.88,0.4683,
5704.75,0.4683,
5704.63,0.4684,
5704.5,0.4682,
5704.38,0.4676,
5704.25,0.4668,
5704.13,0.466,
5704,0.4654,
5703.88,0.4649,
5703.75,0.4648,
5703.63,0.4652,
5703.5,0.4662,
5703.38,0.4678,
5703.25,0.4704,
5703.13,0.4738,
5703,0.4778,
5702.88,0.4813,
5702.75,0.4834,
5702.63,0.4838,
5702.5,0.4829,
5702.38,0.4811,
5702.25,0.4786,
5702.13,0.4757,
5702,0.4728,
5701.88,0.4703,
5701.75,0.4685,
5701.63,0.4674,
5701.5,0.4669,
5701.38,0.4671,
5701.25,0.4674,
5701.13,0.4671,
5701,0.4664,
5700.88,0.466,
5700.75,0.4665,
5700.63,0.4673,
5700.5,0.4677,
5700.38,0.4671,
5700.25,0.4658,
5700.13,0.4647,
5700,0.464,
5699.88,0.4641,
5699.75,0.4645,
5699.63,0.4646,
5699.5,0.4642,
5699.38,0.4633,
5699.25,0.4623,
5699.13,0.4617,
5699,0.4615,
5698.88,0.4617,
5698.75,0.4622,
5698.63,0.4629,
5698.5,0.4637,
5698.38,0.4643,
5698.25,0.4646,
5698.13,0.4647,
5698,0.4646,
5697.88,0.4645,
5697.75,0.4646,
5697.63,0.4648,
5697.5,0.4653,
5697.38,0.4658,
5697.25,0.4657,
5697.13,0.465,
5697,0.4641,
5696.88,0.4635,
5696.75,0.4633,
5696.63,0.4634,
5696.5,0.4634,
5696.38,0.4634,
5696.25,0.4633,
5696.13,0.4631,
5696,0.4632,
5695.88,0.4635,
5695.75,0.464,
5695.63,0.4642,
5695.5,0.4641,
5695.38,0.4639,
5695.25,0.4639,
5695.13,0.4641,
5695,0.4643,
5694.88,0.4643,
5694.75,0.4638,
5694.63,0.463,
5694.5,0.4627,
5694.38,0.463,
5694.25,0.4637,
5694.13,0.4641,
5694,0.4642,
5693.88,0.4642,
5693.75,0.4642,
5693.63,0.4641,
5693.5,0.4641,
5693.38,0.4646,
5693.25,0.4655,
5693.13,0.4659,
5693,0.4654,
5692.88,0.4641,
5692.75,0.4629,
5692.63,0.462,
5692.5,0.4615,
5692.38,0.4617,
5692.25,0.4623,
5692.13,0.4631,
5692,0.4636,
5691.88,0.464,
5691.75,0.4643,
5691.63,0.4644,
5691.5,0.464,
5691.38,0.4632,
5691.25,0.4627,
5691.13,0.4625,
5691,0.4624,
5690.88,0.4622,
5690.75,0.4625,
5690.63,0.4632,
5690.5,0.464,
5690.38,0.4648,
5690.25,0.4653,
5690.13,0.4658,
5690,0.4662,
5689.88,0.4667,
5689.75,0.4673,
5689.63,0.468,
5689.5,0.4688,
5689.38,0.4697,
5689.25,0.471,
5689.13,0.4731,
5689,0.4767,
5688.88,0.4819,
5688.75,0.4881,
5688.63,0.4935,
5688.5,0.4967,
5688.38,0.4972,
5688.25,0.4952,
5688.13,0.4916,
5688,0.4875,
5687.88,0.4843,
5687.75,0.4824,
5687.63,0.4809,
5687.5,0.4787,
5687.38,0.4757,
5687.25,0.4729,
5687.13,0.4711,
5687,0.47,
5686.88,0.4692,
5686.75,0.4686,
5686.63,0.4684,
5686.5,0.4682,
5686.38,0.4677,
5686.25,0.4671,
5686.13,0.4666,
5686,0.4664,
5685.88,0.4666,
5685.75,0.467,
5685.63,0.4675,
5685.5,0.4678,
5685.38,0.4677,
5685.25,0.4677,
5685.13,0.468,
5685,0.4687,
5684.88,0.4696,
5684.75,0.4707,
5684.63,0.4719,
5684.5,0.4729,
5684.38,0.4731,
5684.25,0.4726,
5684.13,0.4719,
5684,0.4716,
5683.88,0.4717,
5683.75,0.4717,
5683.63,0.4714,
5683.5,0.4706,
5683.38,0.4696,
5683.25,0.4685,
5683.13,0.4675,
5683,0.4667,
5682.88,0.4661,
5682.75,0.4658,
5682.63,0.4657,
5682.5,0.4656,
5682.38,0.4654,
5682.25,0.4651,
5682.13,0.4648,
5682,0.4647,
5681.88,0.4646,
5681.75,0.4645,
5681.63,0.4642,
5681.5,0.4637,
5681.38,0.4633,
5681.25,0.4633,
5681.13,0.4639,
5681,0.4649,
5680.88,0.4657,
5680.75,0.466,
5680.63,0.4657,
5680.5,0.4653,
5680.38,0.4649,
5680.25,0.4647,
5680.13,0.4643,
5680,0.4636,
5679.88,0.4629,
5679.75,0.4624,
5679.63,0.462,
5679.5,0.4617,
5679.38,0.4619,
5679.25,0.4628,
5679.13,0.4641,
5679,0.4652,
5678.88,0.4657,
5678.75,0.4657,
5678.63,0.4656,
5678.5,0.4654,
5678.38,0.4652,
5678.25,0.4649,
5678.13,0.4644,
5678,0.4639,
5677.88,0.4636,
5677.75,0.4642,
5677.63,0.4653,
5677.5,0.4662,
5677.38,0.4663,
5677.25,0.4658,
5677.13,0.4653,
5677,0.4647,
5676.88,0.4638,
5676.75,0.4627,
5676.63,0.4621,
5676.5,0.4619,
5676.38,0.4618,
5676.25,0.4616,
5676.13,0.4617,
5676,0.4624,
5675.88,0.4634,
5675.75,0.464,
5675.63,0.4636,
5675.5,0.4623,
5675.38,0.4611,
5675.25,0.4608,
5675.13,0.4615,
